file_timestamp_utc,file_name,file_uid,extended_items_metadata,timestamp_recorded_utc,extended_items_time,ugms_unit_id,ugms_unit_uid,gps_fix_quality,gps_latitude_deg,gps_longitude_deg,speed_as_recorded,speed_as_recorded_unit,elapsed_distance_as_recorded_m,extended_items_geography,left_top_35m_mm,right_top_35m_mm,crosslevel_mm,twist_3m_mm,left_top_35m_SD_mm,right_top_35m_SD_mm,mean_top_70m_SD_mm,twist_3m_SD_mm,left_dip_joint_mrad,right_dip_joint_mrad,pseudo_align_35m_mm,pseudo_align_70m_mm,pseudo_align_35m_SD_mm,pseudo_align_70m_SD_mm,mean_top_70m_mm,extended_items_geometry,accel_z_wb_ms_2,accel_x_wc_ms_2,accel_x_wd_ms_2,accel_y_wd_ms_2,accel_y_wp_ms_2,data_row_uid,creating_adapter_version
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.026760Z,"{""timestamp_ticks"": ""636827124210267597"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516979,-0.177249,15.251,mph,78.6,{},-0.128898,-0.128543,13.4735,0.978818,0.913325,1.0006,,1.48596,0.0,0.0,-0.0509638,-2.58518,7.67305,,0.290706,"{""curvature_mm"": ""-66.177""}",0.0173054,-0.0138942,-0.00464013,0.0348193,0.0348193,0b52ae4c-d823-42c0-bcc2-ea7020cc8c23,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.000000Z,"{""timestamp_ticks"": ""636827124210000000"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,78.8,{},-0.32775,-0.257749,13.4548,0.977178,0.912498,0.999829,,1.48739,0.0,0.0,-0.084526,-2.58659,7.67128,,0.0945444,"{""curvature_mm"": ""-66.1953""}",0.0121974,-0.00182706,-0.00273636,0.0290987,0.0290987,d7926017-75f2-4fbb-bc78-8f337d792007,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.027936Z,"{""timestamp_ticks"": ""636827124210279390"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,79.0,{},-0.487651,-0.400678,13.4847,0.993362,0.911652,0.999062,,1.48881,0.0,0.0,-0.12832,-2.59988,7.66945,,-0.0964719,"{""curvature_mm"": ""-66.2145""}",0.0148655,-0.0160031,-0.00712522,0.0250063,0.0250063,1db5137f-3bbf-4387-bdb0-712c32c131e0,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.055880Z,"{""timestamp_ticks"": ""636827124210558780"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,79.2,{},-0.581263,-0.539854,13.5783,1.04651,0.91076,0.99838,,1.49032,0.0,0.0,-0.167605,-2.61051,7.66755,,-0.258978,"{""curvature_mm"": ""-66.2346""}",-0.00929672,-0.0328328,-0.0135321,0.0244706,0.0244706,23ae5d50-0b96-4923-abc3-7c8d4d2d0269,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.083816Z,"{""timestamp_ticks"": ""636827124210838171"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,79.4,{},-0.639916,-0.636572,13.6684,1.10235,0.909844,0.99783,,1.49195,0.0,0.0,-0.189856,-2.6055,7.66558,,-0.387679,"{""curvature_mm"": ""-66.2555""}",-0.0387509,-0.0215797,-0.0134273,0.0259635,0.0259635,e6b9caf2-3c99-4920-96cd-f67e37bdb048,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.111760Z,"{""timestamp_ticks"": ""636827124211117561"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,79.6,{},-0.697378,-0.702304,13.731,1.11372,0.908958,0.997446,,1.49365,0.0,0.0,-0.200269,-2.58941,7.66351,,-0.503993,"{""curvature_mm"": ""-66.2768""}",-0.0208905,0.00326709,-0.00801761,0.0281109,0.0281109,54d23770-8162-4c47-a5aa-865d1c946f77,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.139696Z,"{""timestamp_ticks"": ""636827124211396952"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,79.8,{},-0.742748,-0.773981,13.8136,1.09246,0.908121,0.997253,,1.49537,0.0,0.0,-0.213634,-2.57684,7.66136,,-0.62055,"{""curvature_mm"": ""-66.2983""}",0.0249239,0.00710348,-0.00609529,0.0291093,0.0291093,d887d471-04d6-428b-8bf6-c8b7c8913ab9,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.167632Z,"{""timestamp_ticks"": ""636827124211676342"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,80.0,{},-0.7618,-0.819096,13.8986,1.06262,0.907343,0.997209,,1.49708,0.0,0.0,-0.232218,-2.57028,7.65911,,-0.713348,"{""curvature_mm"": ""-66.3203""}",0.0127774,0.00832675,-0.00439326,0.0246948,0.0246948,b73e0ec3-7f6d-40b3-b8ae-7babc61c6d78,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.195576Z,"{""timestamp_ticks"": ""636827124211955732"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,80.2,{},-0.740532,-0.797762,13.9592,1.02351,0.906606,0.99724,,1.49876,0.0,0.0,-0.251007,-2.56487,7.65676,,-0.753598,"{""curvature_mm"": ""-66.3433""}",-0.0120645,0.0208617,0.000836961,0.0209544,0.0209544,b6e82a2c-6cdc-464a-a016-ff7a1a06ff12,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.223512Z,"{""timestamp_ticks"": ""636827124212235123"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,80.4,{},-0.677107,-0.722393,14.0078,1.01279,0.905894,0.997311,,1.50044,0.0,0.0,-0.274712,-2.56549,7.6543,,-0.74418,"{""curvature_mm"": ""-66.3677""}",0.00880529,0.0271092,0.00557075,0.0215536,0.0215536,00bc7ac0-8ed7-41a9-836c-d3861f3b129d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.251448Z,"{""timestamp_ticks"": ""636827124212514513"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,80.6,{},-0.556097,-0.627248,14.0953,1.082,0.90523,0.997405,,1.50223,0.0,0.0,-0.311951,-2.58121,7.65176,,-0.692396,"{""curvature_mm"": ""-66.3934""}",0.0263693,0.00631939,0.00303013,0.0209305,0.0209305,64fa24fb-a8b3-442f-9953-c962122d8b2f,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.279392Z,"{""timestamp_ticks"": ""636827124212793904"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,80.8,{},-0.42226,-0.458362,14.1219,1.04433,0.904635,0.997458,,1.50394,0.0,0.0,-0.35918,-2.6091,7.64916,,-0.591592,"{""curvature_mm"": ""-66.4198""}",0.0246645,-0.0173728,-0.00262452,0.0176719,0.0176719,6486c4b6-fd87-4794-bb9a-cfa920b56498,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.307328Z,"{""timestamp_ticks"": ""636827124213073294"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,81.0,{},-0.304837,-0.21384,14.0492,0.857695,0.904077,0.997456,,1.50537,0.0,0.0,-0.408744,-2.64186,7.6465,,-0.453563,"{""curvature_mm"": ""-66.4468""}",0.0106755,-0.0256836,-0.00641232,0.0138421,0.0138421,c43b7b1a-3c88-47ef-8042-23cb955d4a30,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.335272Z,"{""timestamp_ticks"": ""636827124213352684"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,81.2,{},-0.167533,0.0420832,13.9732,0.658882,0.90354,0.997446,,1.50649,0.0,0.0,-0.469856,-2.68908,7.64379,,-0.291012,"{""curvature_mm"": ""-66.4742""}",0.0213063,-0.0171368,-0.00643451,0.0112471,0.0112471,4915b6bd-5731-4c6b-bd1f-167be54bae0b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.363208Z,"{""timestamp_ticks"": ""636827124213632075"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,81.4,{},0.0135199,0.293643,13.9357,0.503864,0.903023,0.997483,,1.50738,0.0,0.0,-0.558065,-2.76732,7.64106,,-0.0988373,"{""curvature_mm"": ""-66.5016""}",0.0595863,0.0012947,-0.00284388,0.00938367,0.00938367,6c903f55-c02c-4194-877a-261b25a76dce,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.391144Z,"{""timestamp_ticks"": ""636827124213911465"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,81.6,{},0.21371,0.555299,13.9,0.426491,0.902497,0.997627,,1.5081,0.0,0.0,-0.669207,-2.87368,7.63835,,0.118935,"{""curvature_mm"": ""-66.5291""}",0.0528661,0.00415929,-0.00172531,0.00769598,0.00769598,345878ab-7f2c-410c-8ad4-a89e267e8d8e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.419088Z,"{""timestamp_ticks"": ""636827124214190856"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,81.8,{},0.421468,0.797308,13.8857,0.430909,0.901977,0.997932,,1.50873,0.0,0.0,-0.781528,-2.98711,7.63566,,0.342109,"{""curvature_mm"": ""-66.5565""}",-0.015845,-0.0147436,-0.00654808,0.00340941,0.00340941,bd0b021c-c231-4120-b9bb-52cbc2ec1a05,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.447024Z,"{""timestamp_ticks"": ""636827124214470246"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,82.0,{},0.611655,0.996459,13.8931,0.408438,0.901548,0.998411,,1.50925,0.0,0.0,-0.875037,-3.08733,7.63301,,0.545911,"{""curvature_mm"": ""-66.5836""}",-0.0583098,-0.0202329,-0.00926593,-0.00279907,-0.00279907,0f1a9b2a-43bc-4639-85b4-1ebf18e2fb9c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.474960Z,"{""timestamp_ticks"": ""636827124214749637"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,82.2,{},0.768509,1.15169,13.9091,0.330764,0.901268,0.999052,,1.50966,0.0,0.0,-0.937914,-3.16148,7.63039,,0.720532,"{""curvature_mm"": ""-66.6103""}",0.00346041,-0.0151759,-0.00940918,-0.00714653,-0.00714653,21a9a4cd-77d2-4613-bf91-60d11a5f0e0a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.502904Z,"{""timestamp_ticks"": ""636827124215029027"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,82.4,{},0.90468,1.25907,13.952,0.283549,0.901163,0.999817,,1.51003,0.0,0.0,-0.96563,-3.20356,7.62779,,0.868806,"{""curvature_mm"": ""-66.6365""}",0.0569887,-0.00562325,-0.00782814,-0.0118674,-0.0118674,54238682-861d-4c2e-b2c7-192dce56369e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.530840Z,"{""timestamp_ticks"": ""636827124215308417"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,82.6,{},1.01194,1.33999,13.9933,0.262291,0.901219,1.00068,,1.51039,0.0,0.0,-0.965748,-3.21971,7.62521,,0.996001,"{""curvature_mm"": ""-66.6622""}",-0.00666349,0.0151992,-0.00200289,-0.018734,-0.018734,46dc18f0-f155-4abd-973f-fa66dfb27638,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.558784Z,"{""timestamp_ticks"": ""636827124215587808"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,82.8,{},1.08966,1.4095,14.0166,0.203014,0.901413,1.00164,,1.51074,0.0,0.0,-0.95657,-3.22738,7.62264,,1.10831,"{""curvature_mm"": ""-66.6879""}",-0.071348,0.0384349,0.00673639,-0.0237965,-0.0237965,8f869090-6fff-4266-80b9-ada0473e4876,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.586720Z,"{""timestamp_ticks"": ""636827124215867198"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,83.0,{},1.1544,1.42742,14.0795,0.180845,0.901759,1.00262,,1.5111,0.0,0.0,-0.959044,-3.24757,7.62011,,1.19276,"{""curvature_mm"": ""-66.7139""}",-0.0373759,0.0357456,0.0104577,-0.02571,-0.02571,932b0d42-2f96-421b-8d79-57ef54ee3d54,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.614656Z,"{""timestamp_ticks"": ""636827124216146589"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,83.2,{},1.18899,1.3957,14.1658,0.206558,0.902233,1.00355,,1.51154,0.0,0.0,-0.985746,-3.2937,7.61761,,1.24011,"{""curvature_mm"": ""-66.7405""}",0.0154171,0.00750486,0.00644318,-0.0265178,-0.0265178,839ea16f-69a0-49db-9a06-aee3e00e05b9,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.642600Z,"{""timestamp_ticks"": ""636827124216425979"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,83.4,{},1.18377,1.36607,14.2132,0.205408,0.902762,1.00444,,1.51205,0.0,0.0,-1.0305,-3.36065,7.61519,,1.27002,"{""curvature_mm"": ""-66.7673""}",-0.00338753,-0.0127185,0.00175843,-0.0281435,-0.0281435,194c6f1f-32ea-4f27-89a8-7eddc70e612c,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.670536Z,"{""timestamp_ticks"": ""636827124216705369"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,83.6,{},1.15338,1.35132,14.2199,0.124578,0.903292,1.00531,,1.51254,0.0,0.0,-1.08023,-3.43591,7.61287,,1.29564,"{""curvature_mm"": ""-66.7941""}",-0.0458021,-0.0176643,-0.000878072,-0.030984,-0.030984,9e244d9b-3630-44b8-9c7c-bba92e4bad51,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.698480Z,"{""timestamp_ticks"": ""636827124216984760"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,83.8,{},1.11055,1.34558,14.2014,0.0794857,0.903807,1.00617,,1.51302,0.0,0.0,-1.13453,-3.51938,7.61064,,1.32019,"{""curvature_mm"": ""-66.8207""}",-0.0243797,-0.00570644,0.000550509,-0.0336073,-0.0336073,136852db-4496-4d4b-a65a-8dd362f03b52,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.726416Z,"{""timestamp_ticks"": ""636827124217264150"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,84.0,{},1.04295,1.35032,14.1411,0.0919554,0.904288,1.00703,,1.51355,0.0,0.0,-1.19822,-3.61626,7.60855,,1.33803,"{""curvature_mm"": ""-66.8468""}",0.0319662,0.00679785,0.00326722,-0.0359956,-0.0359956,01fc2a7b-d3e3-4f8f-bb0c-761d1ffd6ddf,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.754352Z,"{""timestamp_ticks"": ""636827124217543541"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,84.2,{},0.941159,1.33971,14.0525,0.0793714,0.904707,1.00787,,1.51408,0.0,0.0,-1.26527,-3.72091,7.60661,,1.33074,"{""curvature_mm"": ""-66.8722""}",0.0120199,-0.00320754,0.000810851,-0.0417941,-0.0417941,6ac8aa6e-6cbc-4778-9773-1079bd4715e0,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.782296Z,"{""timestamp_ticks"": ""636827124217822931"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,84.4,{},0.848293,1.29665,13.9965,0.0608371,0.905067,1.00866,,1.51459,0.0,0.0,-1.32357,-3.82116,7.60484,,1.31041,"{""curvature_mm"": ""-66.8971""}",-0.0799214,-0.0245546,-0.00586475,-0.0480861,-0.0480861,639c4562-5e4a-45c2-95f1-658531b69dfe,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.810232Z,"{""timestamp_ticks"": ""636827124218102322"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,84.6,{},0.776261,1.23795,13.9716,0.0715752,0.905366,1.00938,,1.51506,0.0,0.0,-1.36183,-3.90511,7.60321,,1.29112,"{""curvature_mm"": ""-66.9215""}",-0.0957982,-0.0271379,-0.0091972,-0.0503661,-0.0503661,cc56e33b-c061-47d2-85c7-c86b0f7f8716,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:21.838168Z,"{""timestamp_ticks"": ""636827124218381712"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.517026,-0.17732,16.013,mph,84.8,{},0.687428,1.1718,13.933,0.047279,0.905566,1.01002,,1.51542,0.0,0.0,-1.36265,-3.95408,7.60171,,1.25784,"{""curvature_mm"": ""-66.9455""}",-0.00634205,-0.0171438,-0.00909066,-0.0493927,-0.0493927,cf55aa8b-9dc7-4011-94b2-5991dfe7f7a6,Vivacity-UGMS-Sample-v0.0.1
